37|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2006-06-19|||20.666666666667|20.667|0|20.667|0.062531071979635
38|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2006-09-21|||-31.283333333333||0|-31.283333333333|1.83628400666521
39|Arras|France|Ecole Lafontaine|50.283|2.733|2006-09-28|100|123|50.883333333333|50.889|50.8886087460457|50.889|1.91101876580798
40|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2006-10-10|100|130|52.416666666667|52.431|52.4314079711725|52.4314079711725|1.06104962302373
41|Arras|France|Ecole Lafontaine|50.283|2.733|2006-12-21|100|300|71.55|71.565|71.565051177078|71.565051177078|2.15447593398369
42|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2006-12-05|100|235|66.933333333333|66.949|66.948699083527|66.948699083527|0.378246268484872
43|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2006-12-11|100|243|67.616666666667|67.632|67.6317249726098|67.6317249726098|0.483700771063866
44|Bar Harbor|Maine USA|Conners Emerson School|44.383|-68.217|2007-03-20|100|94|43.216666666667|43.229|43.2285302599659|43.2285302599659|2.46516398799223
45|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-03-18|||-32.8||0|-32.8|2.0984977391276
46|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-03-20|||-29.933333333333||0|-29.933333333333|1.57297241870887
47|Duluth|Georgia USA|Charles Brant Chesney Elementary|33.983|-84.15|2007-03-21|100|59|30.533333333333|30.541|30.5406048496815|30.541|4.34965026411257
48|Leadville|Colorado USA|Lake County Middle School|39.25|-106.3|2007-03-19|100|84.3|40.116666666667|40.131|40.1308887134993|40.1308887134993|0.832461131311632
49|Leadville|Colorado USA|Lake County Middle School|39.25|-106.3|2007-03-22|100|77.3|37.7|37.704|37.7040231898256|37.7040231898256|2.05031413407944
50|Madison|Ohio USA|Madison High School|41.7|-81.783|2007-03-20|100|95|43.516666666667|43.531|43.5311992856142|43.5311992856142|0.520505037656065
51|Pozzallo|Italy|I.I.E.S - .G. La Pira Naut. School|36.733|14.833|2007-03-19|100|83.2|39.75|39.76|39.7604563145708|39.7604563145708|1.31410646975987
52|Pozzallo|Italy|I.I.E.S - .G. La Pira Naut. School|36.733|14.833|2007-03-22|100|81.4|39.133333333333|39.146|39.1455893179001|39.1455893179001|1.90825199399506
53|Pozzallo|Italy|I.I.E.S - .G. La Pira Naut. School|36.733|14.833|2007-03-23|100|80.2|38.716666666667|38.73|38.7296130191545|38.7296130191545|1.89573808149054
54|Toszek|Poland|Gimnazjum w Toszku|50.45|18.533|2007-03-22|100|121|50.416666666667|50.428|50.4280971861107|50.4280971861107|0.526240137794346
55|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-04-26|||-44.633333333333||0|-44.633333333333|1.04854560886082
56|Xewkija|Malta|Rosa Magro primary school|36.033|14.317|2007-04-16|14.5|7.1|26.083333333333|26.089|26.0889199254361|26.089|0.625596433216892
57|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-05-11|||-50.433333333333||0|-50.433333333333|0.174536982748307
58|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-05-25|||-52.916666666667||0|-52.916666666667|0.575539038298217
59|Arras|France|Ecole Lafontaine|50.283|2.733|2007-05-11|100|64|32.616666666667|32.619|32.6192430711928|32.619|0.222203649415306
60|Arras|France|Ecole Lafontaine|50.283|2.733|2007-05-25|100|57|29.666666666667|29.683|29.6831401791233|29.6831401791233|0.07534588408851
61|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-05-11|100|49.1|26.15|26.151|26.1510382981101|26.1510382981101|0.534165351305205
62|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-05-25|100|44.5|23.983333333333|23.989|23.9890640095524|23.9890640095524|0.53726971451761
63|Theux|Belgium|Institut Saint Roch|51.117|17.117|2007-05-25|90|51|29.533333333333|29.539|29.5387822595581|29.5387822595581|0.903012035476685
64|Xewkija|Malta|Rosa Magro primary school|36.033|14.317|2007-05-11|100|32|17.733333333333|17.745|17.7446716250569|17.7446716250569|0.846532024358407
65|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-06-04|||-54.383333333333||0|-54.383333333333|0.695052901698162
66|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-06-06|||-54.05||0|-54.05|1.26782224562442
67|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-06-08|||-54.766666666667||0|-54.766666666667|0.763923648313082
68|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-06-15|||-55.883333333333||0|-55.883333333333|0.178583045106365
69|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-06-20|||-55.766666666667||0|-55.766666666667|0.468630591329273
70|Arras|France|Ecole Lafontaine|50.283|2.733|2007-06-18|100|50|26.55|26.565|26.565051177078|26.565|0.348292576957647
71|Arras|France|Ecole Lafontaine|50.283|2.733|2007-06-20|100|50.5|26.783333333333|26.794|26.7937756288032|26.7937756288032|0.070927113200529
72|Xewkija|Malta|Rosa Magro primary school|36.033|14.317|2007-06-15|100|23|12.95|12.953|12.9527645133755|12.9527645133755|0.164680891814859
73|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-06-01|100|40.2|21.9|21.9|21.9001271342118|21.9001271342118|0.374013708977611
74|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-06-15|||20.75|20.75|0|20.75|0.132083621560643
75|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-06-18|||20.666666666667|20.667|0|20.667|0.090292576957648
76|Stanford|Kentucky USA|Home school|37.533|-84.667|2007-09-17|100|72|35.75|35.754|35.7538872544368|35.754|0.135494706545089
77|New York|NY USA|The Dwight School|40.783|-73.967|2007-09-19|100|82|39.35|39.352|39.3517526262647|39.3517526262647|0.322034031457513
78|Chillicothe|Ohio USA|Unioto High School|39.367|-83.017|2007-09-19|100|78|37.95|37.954|37.9542308751325|37.9542308751325|0.303555782589704
79|Warren|Oregon USA|Warren Elementary School|45.817|-122.883|2007-09-21|100|91.5|33.333333333333||42.4585134602152|42.4585134602152|3.05586919978659
80|Adelaide|Australia|Hamilton Secondary College|-34.9|138.6|2007-09-21|100|-70|33.016666666667|34.992|-34.9920201985587|-34.9920201985587|0.210597141439507
81|Virginia Beach|Virginia USA|Princess Ann Middle School|36.75|-76.033|2007-09-24|||37.183333333333||0|37.183333333333|0.474316930779558
82|Arras|France|Ecole Lafontaine|50.283|2.733|2007-09-24|100|98.5|44.566666666667|44.567|44.5670426527177|44.567|6.62365026411256
83|Yuba City|California USA|Riverbend Middle School|39.0833333333333|-126.616666666667|2007-09-21|||38.1666666666667||0|38.1666666666667|0.614049326668393
84|Greenfield Park|Canada|St. Jude School|45.5|-73.4666666666667|2007-09-21|||44||0|44|1.19738266000179
85|Gulf Breeze|Florida USA|Oriole Beach Elementary|30.3666666666667|-87.1|2007-09-24|||30||0|30|1.27431693077926
86|Arras|France|Ecole Lafontaine|50.283|2.733|2007-11-30|100|300|71.55|71.565|71.565051177078|71.565051177078|0.4970235062124
87|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-11-09|||-14.45||0|-14.45|1.06063026216719
88|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-11-16|||-13.683333333333||0|-13.683333333333|0.052426234834382
89|Palma de Mallorca|Spain|Lycée français|39.567|-2.633|2007-11-09|100|154|57|57.002|57.0022948987837|57.002|0.128630262167185
90|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-11-09|100|180|60.933333333333|60.945|60.9453959009229|60.9453959009229|0.487973836909923
91|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-11-16|100|194|62.716666666667|62.731|62.7305280115419|62.7305280115419|0.477712420290722
92|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-11-30|100|224|65.933333333333|65.943|65.9426505499883|65.9426505499883|0.036575866697888
93|Palma de Mallorca|Spain|Lycée français|39.567|-2.633|2007-12-01|100|185|61.6|61.607|61.606980578617|61.606980578617|0.114955846716796
94|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-12-14|100|239|67.283333333333|67.295|67.2950760593507|67.2950760593507|0.050004618628591
95|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-12-20|100|240|67.366666666667|67.38|67.3801350519596|67.3801350519596|0.172974421379081
96|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2007-12-21|100|242|67.533333333333|67.548|67.5484535439961|67.5484535439961|0.015073567065585
97|Arras|France|Ecole Lafontaine|50.283|2.733|2007-12-20|100|320|72.633333333333|72.646|72.6459753637387|72.6459753637387|1.06313410959999
98|Arras|France|Ecole Lafontaine|50.283|2.733|2007-12-21|100|335|73.366666666667|73.379|73.379243086108|73.379243086108|0.340284024953689
99|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2007-12-12|||-8.9||0|-8.9|0.823440697637937
100|Barranha|Portugal|Matosinhos Barranha|41.317|-8.667|2007-12-14|27.3|55.7|63.883333333333|63.889|63.8893398549189|63.889|0.646080677979292
101|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-01-16|15|33|65.55|65.556|65.5560452195835|65.5560452195835|1.34112397022651
102|L’Albenc|France|Ecole de la Lèze|45.217|5.433|2008-01-28|12|23.9|63.333333333333|63.339|63.3391365719085|63.3391365719085|0.746165853818169
103|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-02-20|15|24|57.983333333333|57.995|57.9946167919165|57.9946167919165|0.344873524526065
104|Cañada de Gómez|Argentina|Centro Interactivo de Ciencia y Tecnología|-32.817|-61.4|2008-02-14|||-18.166666666667||0|-18.166666666667|0.581310597279249
105|HôChiMinhCity|Vietnam|HAAC|10.767|106.65|2008-03-16|||12.597||0|12.597|0.780165815448717
106|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-03-18|15|16|46.833333333333|46.848|46.8476102659946|46.848|0.543992832248591
107|Meerut|India|NAS Inter College|28.983|77.717|2008-03-20|||29.9||0|29.9|0.088687532197557
108|Xiamen|China|Xiamen International School|24.45|118.067|2008-03-26|100|41|22.283333333333|22.294|22.2936291596941|22.294|0.748452412409613
109|Vastseliina|Estonia|Boarding School|57.75|27.267|2008-03-24|100|149|56.116666666667|56.133|56.1328208912741|56.1328208912741|1.01364801265296
